snapshot_date,warehouse_id,product_id,opening_stock_tons,stock_in_tons,stock_out_tons,closing_stock_tons,holding_cost_per_ton_inr,warehouse_capacity_tons,reorder_point_tons
2024-07-15,5,2,20497.3,3249.5,3271.4,20475.4,32.6,28925,5785.0
2024-07-22,5,2,20475.4,2018.9,1985.9,20508.4,36.6,28925,5785.0
2024-07-29,5,2,20508.4,3360.4,3405.0,20463.8,33.84,28925,5785.0
2024-08-05,5,2,20463.8,2565.0,2266.1,20762.7,34.01,28925,5785.0
2024-08-12,5,2,20762.7,2201.0,2202.2,20761.5,22.03,28925,5785.0
2024-08-19,5,2,20761.5,3314.9,3577.8,20498.6,21.99,28925,5785.0
2024-08-26,5,2,20498.6,2381.0,2229.7,20649.9,33.02,28925,5785.0
2024-09-02,5,2,20649.9,1594.9,1715.9,20528.9,23.18,28925,5785.0
2024-09-09,5,2,20528.9,2997.8,2636.3,20890.4,37.57,28925,5785.0
2024-09-16,5,2,20890.4,2326.1,2414.6,20801.9,26.71,28925,5785.0
2024-09-23,5,2,20801.9,3365.8,3220.3,20947.4,18.91,28925,5785.0
2024-09-30,5,2,20947.4,1246.4,1253.4,20940.4,29.71,28925,5785.0
2024-10-07,5,2,20940.4,3267.7,3662.0,20546.1,35.77,28925,5785.0
2024-10-14,5,2,20546.1,3293.7,3419.2,20420.6,21.56,28925,5785.0
2024-10-21,5,2,20420.6,1756.7,1674.9,20502.4,19.54,28925,5785.0
2024-10-28,5,2,20502.4,3646.1,3385.5,20763.0,35.48,28925,5785.0
2024-11-04,5,2,20763.0,2698.2,3036.4,20424.8,34.08,28925,5785.0
2024-11-11,5,2,20424.8,2260.3,2612.2,20072.9,24.26,28925,5785.0
2024-11-18,5,2,20072.9,2134.8,2107.7,20100.0,21.97,28925,5785.0
2024-11-25,5,2,20100.0,2709.7,2382.6,20427.1,25.8,28925,5785.0
2024-12-02,5,2,20427.1,1410.2,1423.6,20413.7,27.91,28925,5785.0
2024-12-09,5,2,20413.7,3415.7,3454.7,20374.7,23.35,28925,5785.0
2024-12-16,5,2,20374.7,1388.0,1613.3,20149.4,34.31,28925,5785.0
2024-12-23,5,2,20149.4,1856.6,1709.0,20297.0,30.11,28925,5785.0
2024-12-30,5,2,20297.0,2635.0,2892.6,20039.4,21.41,28925,5785.0
2025-01-06,5,2,20039.4,2001.4,2091.3,19949.5,29.14,28925,5785.0
2025-01-13,5,2,19949.5,3298.5,2938.1,20309.9,31.07,28925,5785.0
2025-01-20,5,2,20309.9,1512.9,1611.8,20211.0,37.92,28925,5785.0
2025-01-27,5,2,20211.0,1371.7,1561.4,20021.3,38.27,28925,5785.0
2025-02-03,5,2,20021.3,1150.4,1070.5,20101.2,21.2,28925,5785.0
2025-02-10,5,2,20101.2,2488.0,2746.4,19842.8,37.74,28925,5785.0
2025-02-17,5,2,19842.8,1055.1,1120.8,19777.1,35.23,28925,5785.0
2025-02-24,5,2,19777.1,2390.0,2447.4,19719.7,27.58,28925,5785.0
2025-03-03,5,2,19719.7,2611.3,2273.7,20057.3,32.82,28925,5785.0
2025-03-10,5,2,20057.3,2151.3,2272.8,19935.8,29.08,28925,5785.0
2025-03-17,5,2,19935.8,3102.3,3387.9,19650.2,25.6,28925,5785.0
2025-03-24,5,2,19650.2,1193.0,1148.5,19694.7,34.87,28925,5785.0
2025-03-31,5,2,19694.7,2846.4,2602.9,19938.2,34.96,28925,5785.0
2025-04-07,5,2,19938.2,3467.3,3517.5,19888.0,19.85,28925,5785.0
2025-04-14,5,2,19888.0,2572.0,2378.6,20081.4,26.95,28925,5785.0
2025-04-21,5,2,20081.4,2331.8,2176.8,20236.4,18.37,28925,5785.0
2025-04-28,5,2,20236.4,2911.4,2741.0,20406.8,39.35,28925,5785.0
2025-05-05,5,2,20406.8,2629.4,2956.8,20079.4,28.96,28925,5785.0
2025-05-12,5,2,20079.4,2002.3,2063.6,20018.1,35.27,28925,5785.0
2025-05-19,5,2,20018.1,2687.2,2513.1,20192.2,34.41,28925,5785.0
2025-05-26,5,2,20192.2,3034.3,2816.5,20410.0,22.81,28925,5785.0
2025-06-02,5,2,20410.0,1152.1,1282.4,20279.7,35.79,28925,5785.0
2025-06-09,5,2,20279.7,3997.7,3534.5,20742.9,18.28,28925,5785.0
2025-06-16,5,2,20742.9,4151.8,3720.4,21174.3,22.37,28925,5785.0
2025-06-23,5,2,21174.3,2970.1,2593.1,21551.3,28.36,28925,5785.0
2025-06-30,5,2,21551.3,3798.1,3748.8,21600.6,25.58,28925,5785.0
2024-01-01,5,3,20621.3,1391.3,1310.1,20702.5,25.21,28925,5785.0
2024-01-08,5,3,20702.5,2412.2,2132.5,20982.2,22.4,28925,5785.0
2024-01-15,5,3,20982.2,2321.3,2067.3,21236.2,38.69,28925,5785.0
2024-01-22,5,3,21236.2,3163.1,3278.0,21121.3,20.76,28925,5785.0
2024-01-29,5,3,21121.3,3551.5,3223.6,21449.2,33.73,28925,5785.0
2024-02-05,5,3,21449.2,2105.3,2013.2,21541.3,33.45,28925,5785.0
2024-02-12,5,3,21541.3,3176.6,3562.2,21155.7,23.8,28925,5785.0
2024-02-19,5,3,21155.7,2370.8,2168.1,21358.4,37.66,28925,5785.0
2024-02-26,5,3,21358.4,1843.3,1841.0,21360.7,31.37,28925,5785.0
2024-03-04,5,3,21360.7,1661.5,1527.5,21494.7,28.36,28925,5785.0
2024-03-11,5,3,21494.7,3626.6,3574.8,21546.5,36.33,28925,5785.0
2024-03-18,5,3,21546.5,1192.5,1214.8,21524.2,27.22,28925,5785.0
2024-03-25,5,3,21524.2,1648.8,1618.9,21554.1,34.51,28925,5785.0
2024-04-01,5,3,21554.1,2705.0,2460.0,21799.1,24.45,28925,5785.0
2024-04-08,5,3,21799.1,1742.0,1935.5,21605.6,35.25,28925,5785.0
2024-04-15,5,3,21605.6,1338.8,1496.0,21448.4,18.15,28925,5785.0
2024-04-22,5,3,21448.4,2114.2,2155.0,21407.6,27.92,28925,5785.0
2024-04-29,5,3,21407.6,3120.6,3202.6,21325.6,18.09,28925,5785.0
2024-05-06,5,3,21325.6,2484.1,2755.9,21053.8,18.55,28925,5785.0
2024-05-13,5,3,21053.8,2937.9,3180.4,20811.3,34.62,28925,5785.0
2024-05-20,5,3,20811.3,3096.0,2776.7,21130.6,25.88,28925,5785.0
2024-05-27,5,3,21130.6,2900.5,2842.3,21188.8,35.22,28925,5785.0
2024-06-03,5,3,21188.8,2025.3,1966.6,21247.5,29.9,28925,5785.0
2024-06-10,5,3,21247.5,1017.4,1182.8,21082.1,37.87,28925,5785.0
2024-06-17,5,3,21082.1,2905.6,2810.2,21177.5,34.35,28925,5785.0
2024-06-24,5,3,21177.5,1013.4,1102.0,21088.9,32.3,28925,5785.0
2024-07-01,5,3,21088.9,3141.6,3024.0,21206.5,27.04,28925,5785.0
2024-07-08,5,3,21206.5,2844.7,2683.8,21367.4,26.94,28925,5785.0
2024-07-15,5,3,21367.4,2302.2,2635.0,21034.6,21.73,28925,5785.0
2024-07-22,5,3,21034.6,3050.4,3164.3,20920.7,35.12,28925,5785.0
2024-07-29,5,3,20920.7,2761.2,2879.9,20802.0,34.96,28925,5785.0
2024-08-05,5,3,20802.0,1241.1,1381.8,20661.3,27.0,28925,5785.0
2024-08-12,5,3,20661.3,2625.0,2794.5,20491.8,25.11,28925,5785.0
2024-08-19,5,3,20491.8,3718.5,3320.2,20890.1,38.08,28925,5785.0
2024-08-26,5,3,20890.1,1203.1,1104.2,20989.0,34.76,28925,5785.0
2024-09-02,5,3,20989.0,1610.0,1753.8,20845.2,18.77,28925,5785.0
2024-09-09,5,3,20845.2,3375.5,3270.0,20950.7,18.35,28925,5785.0
2024-09-16,5,3,20950.7,1825.9,1661.1,21115.5,31.25,28925,5785.0
2024-09-23,5,3,21115.5,3044.0,3404.9,20754.6,38.96,28925,5785.0
2024-09-30,5,3,20754.6,1503.2,1597.4,20660.4,38.37,28925,5785.0
2024-10-07,5,3,20660.4,1926.9,1873.4,20713.9,25.57,28925,5785.0
2024-10-14,5,3,20713.9,2856.2,3027.5,20542.6,27.71,28925,5785.0
2024-10-21,5,3,20542.6,1408.9,1250.9,20700.6,37.93,28925,5785.0
2024-10-28,5,3,20700.6,3557.3,3199.2,21058.7,31.26,28925,5785.0
2024-11-04,5,3,21058.7,1121.1,1286.9,20892.9,35.29,28925,5785.0
2024-11-11,5,3,20892.9,2285.3,2449.1,20729.1,18.82,28925,5785.0
2024-11-18,5,3,20729.1,3242.0,3688.2,20282.9,26.01,28925,5785.0
2024-11-25,5,3,20282.9,2911.4,2807.7,20386.6,20.78,28925,5785.0
2024-12-02,5,3,20386.6,2533.0,2663.7,20255.9,21.75,28925,5785.0
2024-12-09,5,3,20255.9,2954.6,2637.7,20572.8,34.53,28925,5785.0
2024-12-16,5,3,20572.8,1320.2,1463.2,20429.8,28.33,28925,5785.0
2024-12-23,5,3,20429.8,922.7,1077.6,20274.9,23.54,28925,5785.0
2024-12-30,5,3,20274.9,1313.1,1295.0,20293.0,18.96,28925,5785.0
2025-01-06,5,3,20293.0,1437.5,1657.1,20073.4,29.67,28925,5785.0
2025-01-13,5,3,20073.4,1683.1,1923.8,19832.7,25.8,28925,5785.0
2025-01-20,5,3,19832.7,1090.3,993.3,19929.7,26.0,28925,5785.0
2025-01-27,5,3,19929.7,2892.2,2721.7,20100.2,30.21,28925,5785.0
2025-02-03,5,3,20100.2,2489.2,2543.7,20045.7,26.96,28925,5785.0
2025-02-10,5,3,20045.7,1568.1,1799.6,19814.2,25.69,28925,5785.0
2025-02-17,5,3,19814.2,1942.3,2182.1,19574.4,37.98,28925,5785.0
2025-02-24,5,3,19574.4,917.1,1000.0,19491.5,32.96,28925,5785.0
2025-03-03,5,3,19491.5,3037.1,3061.2,19467.4,30.95,28925,5785.0
2025-03-10,5,3,19467.4,1891.1,1664.3,19694.2,32.17,28925,5785.0
2025-03-17,5,3,19694.2,1415.0,1321.3,19787.9,20.81,28925,5785.0
2025-03-24,5,3,19787.9,2021.7,2027.0,19782.6,33.89,28925,5785.0
2025-03-31,5,3,19782.6,3414.5,3551.4,19645.7,32.87,28925,5785.0
2025-04-07,5,3,19645.7,2443.7,2699.5,19389.9,32.14,28925,5785.0
2025-04-14,5,3,19389.9,3239.5,3186.2,19443.2,28.56,28925,5785.0
2025-04-21,5,3,19443.2,2849.1,2608.9,19683.4,22.96,28925,5785.0
2025-04-28,5,3,19683.4,1465.1,1401.5,19747.0,18.76,28925,5785.0
2025-05-05,5,3,19747.0,2921.5,3105.9,19562.6,20.44,28925,5785.0
2025-05-12,5,3,19562.6,2679.8,2922.8,19319.6,26.83,28925,5785.0
2025-05-19,5,3,19319.6,2198.1,2005.4,19512.3,23.82,28925,5785.0
2025-05-26,5,3,19512.3,2968.0,2581.8,19898.5,31.19,28925,5785.0
2025-06-02,5,3,19898.5,1271.2,1359.6,19810.1,29.77,28925,5785.0
2025-06-09,5,3,19810.1,1829.5,1820.5,19819.1,29.95,28925,5785.0
2025-06-16,5,3,19819.1,2992.4,2886.0,19925.5,33.35,28925,5785.0
2025-06-23,5,3,19925.5,1525.8,1561.8,19889.5,36.15,28925,5785.0
2025-06-30,5,3,19889.5,2659.1,2939.5,19609.1,19.41,28925,5785.0
2024-01-01,5,4,22364.7,2344.7,2409.4,22300.0,18.55,28925,5785.0
2024-01-08,5,4,22300.0,2007.3,2221.4,22085.9,18.76,28925,5785.0
2024-01-15,5,4,22085.9,2468.8,2249.6,22305.1,37.61,28925,5785.0
2024-01-22,5,4,22305.1,1684.0,1805.9,22183.2,20.17,28925,5785.0
2024-01-29,5,4,22183.2,3244.7,3731.4,21696.5,38.62,28925,5785.0
2024-02-05,5,4,21696.5,3142.8,2894.1,21945.2,22.84,28925,5785.0
2024-02-12,5,4,21945.2,2498.2,2830.4,21613.0,32.49,28925,5785.0
2024-02-19,5,4,21613.0,3036.4,2767.5,21881.9,32.19,28925,5785.0
2024-02-26,5,4,21881.9,3846.5,3857.7,21870.7,30.14,28925,5785.0
2024-03-04,5,4,21870.7,1155.3,1309.2,21716.8,21.82,28925,5785.0
2024-03-11,5,4,21716.8,1265.6,1420.1,21562.3,23.73,28925,5785.0
2024-03-18,5,4,21562.3,1967.6,1858.6,21671.3,28.7,28925,5785.0
2024-03-25,5,4,21671.3,3521.2,3695.3,21497.2,19.4,28925,5785.0
2024-04-01,5,4,21497.2,3787.1,3434.1,21850.2,25.99,28925,5785.0
2024-04-08,5,4,21850.2,1440.2,1292.5,21997.9,38.54,28925,5785.0
2024-04-15,5,4,21997.9,3822.3,3951.5,21868.7,20.8,28925,5785.0
2024-04-22,5,4,21868.7,2223.1,2167.5,21924.3,18.95,28925,5785.0
2024-04-29,5,4,21924.3,2126.8,1877.8,22173.3,18.97,28925,5785.0
2024-05-06,5,4,22173.3,1581.3,1543.8,22210.8,39.07,28925,5785.0
2024-05-13,5,4,22210.8,3547.3,3825.6,21932.5,31.5,28925,5785.0
2024-05-20,5,4,21932.5,3997.8,3848.1,22082.2,22.87,28925,5785.0
2024-05-27,5,4,22082.2,3105.7,3095.3,22092.6,28.86,28925,5785.0
2024-06-03,5,4,22092.6,2215.8,2507.3,21801.1,35.37,28925,5785.0
2024-06-10,5,4,21801.1,1877.3,2073.4,21605.0,27.7,28925,5785.0
2024-06-17,5,4,21605.0,2932.6,2886.3,21651.3,36.02,28925,5785.0
2024-06-24,5,4,21651.3,3581.2,3456.2,21776.3,30.14,28925,5785.0
2024-07-01,5,4,21776.3,2606.8,2693.2,21689.9,28.32,28925,5785.0
2024-07-08,5,4,21689.9,2801.6,2569.7,21921.8,34.41,28925,5785.0
2024-07-15,5,4,21921.8,1890.5,1653.5,22158.8,39.24,28925,5785.0
2024-07-22,5,4,22158.8,2198.5,1912.3,22445.0,29.55,28925,5785.0
2024-07-29,5,4,22445.0,1901.8,1783.8,22563.0,19.06,28925,5785.0
2024-08-05,5,4,22563.0,3461.2,3145.1,22879.1,25.71,28925,5785.0
2024-08-12,5,4,22879.1,1993.2,2139.2,22733.1,26.96,28925,5785.0
2024-08-19,5,4,22733.1,3053.9,2831.3,22955.7,37.51,28925,5785.0
2024-08-26,5,4,22955.7,2763.9,2784.8,22934.8,26.24,28925,5785.0
2024-09-02,5,4,22934.8,2610.5,2921.8,22623.5,28.27,28925,5785.0
2024-09-09,5,4,22623.5,2729.5,2627.6,22725.4,19.51,28925,5785.0
2024-09-16,5,4,22725.4,2594.6,2405.7,22914.3,35.25,28925,5785.0
2024-09-23,5,4,22914.3,3072.3,2763.9,23222.7,34.6,28925,5785.0
2024-09-30,5,4,23222.7,3881.7,3568.1,23536.3,34.03,28925,5785.0
2024-10-07,5,4,23536.3,3337.5,3796.7,23077.1,29.08,28925,5785.0
2024-10-14,5,4,23077.1,3204.7,3630.2,22651.6,21.41,28925,5785.0
2024-10-21,5,4,22651.6,2359.7,2315.2,22696.1,33.93,28925,5785.0
2024-10-28,5,4,22696.1,2552.4,2789.5,22459.0,36.65,28925,5785.0
2024-11-04,5,4,22459.0,2100.3,1896.6,22662.7,28.89,28925,5785.0
2024-11-11,5,4,22662.7,1244.7,1252.4,22655.0,32.39,28925,5785.0
2024-11-18,5,4,22655.0,3816.2,3724.4,22746.8,39.81,28925,5785.0
2024-11-25,5,4,22746.8,2090.5,2263.2,22574.1,27.75,28925,5785.0
2024-12-02,5,4,22574.1,2689.0,3060.9,22202.2,19.98,28925,5785.0
2024-12-09,5,4,22202.2,2810.5,2912.0,22100.7,35.23,28925,5785.0
2024-12-16,5,4,22100.7,1825.5,1862.7,22063.5,29.33,28925,5785.0
2024-12-23,5,4,22063.5,3243.6,3806.1,21501.0,22.77,28925,5785.0
2024-12-30,5,4,21501.0,1528.7,1332.3,21697.4,20.91,28925,5785.0
2025-01-06,5,4,21697.4,3427.3,3406.8,21717.9,35.21,28925,5785.0
2025-01-13,5,4,21717.9,1923.4,1937.7,21703.6,39.51,28925,5785.0
2025-01-20,5,4,21703.6,1402.8,1353.8,21752.6,39.08,28925,5785.0
2025-01-27,5,4,21752.6,1593.3,1445.8,21900.1,24.07,28925,5785.0
2025-02-03,5,4,21900.1,1499.6,1666.3,21733.4,34.18,28925,5785.0
2025-02-10,5,4,21733.4,1159.5,1187.8,21705.1,33.33,28925,5785.0
2025-02-17,5,4,21705.1,1356.8,1479.2,21582.7,21.35,28925,5785.0
2025-02-24,5,4,21582.7,1137.4,1152.4,21567.7,28.93,28925,5785.0
2025-03-03,5,4,21567.7,3985.1,3729.9,21822.9,39.34,28925,5785.0
2025-03-10,5,4,21822.9,3703.6,3238.5,22288.0,23.46,28925,5785.0
2025-03-17,5,4,22288.0,1547.8,1600.0,22235.8,28.82,28925,5785.0
2025-03-24,5,4,22235.8,3539.1,3495.6,22279.3,38.95,28925,5785.0
2025-03-31,5,4,22279.3,1995.8,1949.6,22325.5,32.34,28925,5785.0
2025-04-07,5,4,22325.5,1703.0,1568.6,22459.9,32.07,28925,5785.0
2025-04-14,5,4,22459.9,1639.6,1683.3,22416.2,32.1,28925,5785.0
2025-04-21,5,4,22416.2,3177.2,3258.0,22335.4,33.89,28925,5785.0
2025-04-28,5,4,22335.4,1764.1,1873.7,22225.8,18.26,28925,5785.0
2025-05-05,5,4,22225.8,2284.4,2520.0,21990.2,31.25,28925,5785.0
2025-05-12,5,4,21990.2,4438.7,3860.1,22568.8,26.24,28925,5785.0
2025-05-19,5,4,22568.8,3734.4,3280.9,23022.3,29.52,28925,5785.0
2025-05-26,5,4,23022.3,1928.4,2150.5,22800.2,21.87,28925,5785.0
2025-06-02,5,4,22800.2,3406.1,3671.6,22534.7,23.95,28925,5785.0
2025-06-09,5,4,22534.7,3649.0,3314.1,22869.6,22.59,28925,5785.0
2025-06-16,5,4,22869.6,3139.7,3190.8,22818.5,24.09,28925,5785.0
2025-06-23,5,4,22818.5,2907.7,2684.2,23042.0,20.19,28925,5785.0
2025-06-30,5,4,23042.0,1533.8,1365.2,23210.6,39.19,28925,5785.0
2024-01-01,5,5,21923.8,1315.2,1505.5,21733.5,21.43,28925,5785.0
2024-01-08,5,5,21733.5,1989.2,1885.2,21837.5,20.43,28925,5785.0
2024-01-15,5,5,21837.5,1575.2,1480.6,21932.1,23.66,28925,5785.0
2024-01-22,5,5,21932.1,1755.1,1712.6,21974.6,19.73,28925,5785.0
2024-01-29,5,5,21974.6,2478.2,2895.9,21556.9,23.13,28925,5785.0
2024-02-05,5,5,21556.9,2432.2,2340.3,21648.8,22.48,28925,5785.0
2024-02-12,5,5,21648.8,4003.9,3556.8,22095.9,28.58,28925,5785.0
2024-02-19,5,5,22095.9,1666.8,1887.3,21875.4,38.65,28925,5785.0
2024-02-26,5,5,21875.4,1384.6,1473.6,21786.4,25.24,28925,5785.0
2024-03-04,5,5,21786.4,1573.1,1849.4,21510.1,22.56,28925,5785.0
2024-03-11,5,5,21510.1,2888.6,3168.6,21230.1,34.81,28925,5785.0
2024-03-18,5,5,21230.1,1931.6,2209.3,20952.4,36.19,28925,5785.0
2024-03-25,5,5,20952.4,2871.0,2777.6,21045.8,21.3,28925,5785.0
2024-04-01,5,5,21045.8,3003.0,2757.7,21291.1,39.92,28925,5785.0
2024-04-08,5,5,21291.1,2861.9,2921.3,21231.7,36.02,28925,5785.0
2024-04-15,5,5,21231.7,1171.5,1200.6,21202.6,34.11,28925,5785.0
2024-04-22,5,5,21202.6,1779.5,2050.9,20931.2,20.44,28925,5785.0
2024-04-29,5,5,20931.2,1650.7,1501.5,21080.4,33.86,28925,5785.0
2024-05-06,5,5,21080.4,3533.9,3147.4,21466.9,24.66,28925,5785.0
2024-05-13,5,5,21466.9,3019.1,3147.0,21339.0,35.29,28925,5785.0
2024-05-20,5,5,21339.0,3437.8,2997.4,21779.4,34.66,28925,5785.0
2024-05-27,5,5,21779.4,1172.0,1105.7,21845.7,20.24,28925,5785.0
2024-06-03,5,5,21845.7,2371.5,2643.2,21574.0,28.88,28925,5785.0
2024-06-10,5,5,21574.0,3092.8,3301.7,21365.1,21.36,28925,5785.0
2024-06-17,5,5,21365.1,1751.6,1941.7,21175.0,22.04,28925,5785.0
2024-06-24,5,5,21175.0,3160.5,2978.0,21357.5,29.64,28925,5785.0
2024-07-01,5,5,21357.5,1783.9,1768.2,21373.2,38.87,28925,5785.0
2024-07-08,5,5,21373.2,2085.8,2134.8,21324.2,28.87,28925,5785.0
2024-07-15,5,5,21324.2,1441.3,1560.8,21204.7,33.2,28925,5785.0
2024-07-22,5,5,21204.7,1552.8,1505.6,21251.9,26.49,28925,5785.0
2024-07-29,5,5,21251.9,1937.3,1908.8,21280.4,22.97,28925,5785.0
2024-08-05,5,5,21280.4,1934.8,1920.7,21294.5,32.46,28925,5785.0
2024-08-12,5,5,21294.5,3709.2,3380.0,21623.7,28.95,28925,5785.0
2024-08-19,5,5,21623.7,1169.1,1289.8,21503.0,18.01,28925,5785.0
2024-08-26,5,5,21503.0,1369.6,1594.0,21278.6,33.72,28925,5785.0
2024-09-02,5,5,21278.6,2216.1,2574.7,20920.0,31.59,28925,5785.0
2024-09-09,5,5,20920.0,2799.1,3260.2,20458.9,20.8,28925,5785.0
2024-09-16,5,5,20458.9,1963.7,2276.2,20146.4,18.47,28925,5785.0
2024-09-23,5,5,20146.4,2580.2,2532.7,20193.9,35.75,28925,5785.0
2024-09-30,5,5,20193.9,1358.9,1214.2,20338.6,18.41,28925,5785.0
2024-10-07,5,5,20338.6,1568.1,1813.7,20093.0,23.37,28925,5785.0
2024-10-14,5,5,20093.0,2781.5,3133.9,19740.6,22.44,28925,5785.0
2024-10-21,5,5,19740.6,2189.2,2556.0,19373.8,31.25,28925,5785.0
2024-10-28,5,5,19373.8,2805.3,3221.3,18957.8,18.13,28925,5785.0
2024-11-04,5,5,18957.8,2152.4,1948.4,19161.8,38.57,28925,5785.0
2024-11-11,5,5,19161.8,3086.1,2953.8,19294.1,27.38,28925,5785.0
2024-11-18,5,5,19294.1,3170.3,2943.6,19520.8,22.04,28925,5785.0
2024-11-25,5,5,19520.8,3037.6,2792.5,19765.9,37.82,28925,5785.0
2024-12-02,5,5,19765.9,3062.7,2863.1,19965.5,37.84,28925,5785.0
2024-12-09,5,5,19965.5,1525.1,1502.5,19988.1,37.66,28925,5785.0
2024-12-16,5,5,19988.1,2982.4,2640.7,20329.8,19.11,28925,5785.0
2024-12-23,5,5,20329.8,1449.7,1581.9,20197.6,19.73,28925,5785.0
2024-12-30,5,5,20197.6,2566.8,2645.0,20119.4,23.33,28925,5785.0
2025-01-06,5,5,20119.4,3063.2,2909.4,20273.2,18.86,28925,5785.0
2025-01-13,5,5,20273.2,2315.5,2172.0,20416.7,20.27,28925,5785.0
2025-01-20,5,5,20416.7,3239.8,3130.8,20525.7,33.8,28925,5785.0
2025-01-27,5,5,20525.7,1820.3,1694.4,20651.6,21.82,28925,5785.0
2025-02-03,5,5,20651.6,3047.5,3342.3,20356.8,23.9,28925,5785.0
2025-02-10,5,5,20356.8,2653.7,2793.2,20217.3,24.8,28925,5785.0
2025-02-17,5,5,20217.3,1288.2,1175.3,20330.2,28.11,28925,5785.0
2025-02-24,5,5,20330.2,1898.4,2055.3,20173.3,30.21,28925,5785.0
2025-03-03,5,5,20173.3,2106.5,2476.2,19803.6,19.88,28925,5785.0
2025-03-10,5,5,19803.6,2401.7,2568.1,19637.2,39.64,28925,5785.0
2025-03-17,5,5,19637.2,1447.7,1616.4,19468.5,18.98,28925,5785.0
2025-03-24,5,5,19468.5,2540.6,2710.9,19298.2,24.03,28925,5785.0
2025-03-31,5,5,19298.2,1075.3,1242.0,19131.5,23.07,28925,5785.0
2025-04-07,5,5,19131.5,2037.5,1943.0,19226.0,20.23,28925,5785.0
2025-04-14,5,5,19226.0,2153.7,1876.5,19503.2,32.98,28925,5785.0
2025-04-21,5,5,19503.2,3065.8,3508.5,19060.5,26.91,28925,5785.0
2025-04-28,5,5,19060.5,1725.3,1523.5,19262.3,37.92,28925,5785.0
2025-05-05,5,5,19262.3,2249.8,2388.0,19124.1,29.99,28925,5785.0
2025-05-12,5,5,19124.1,3191.1,3121.9,19193.3,34.84,28925,5785.0
2025-05-19,5,5,19193.3,2352.6,2675.7,18870.2,34.67,28925,5785.0
2025-05-26,5,5,18870.2,1617.0,1455.2,19032.0,24.81,28925,5785.0
2025-06-02,5,5,19032.0,2196.8,2347.7,18881.1,18.19,28925,5785.0
2025-06-09,5,5,18881.1,3043.2,2858.9,19065.4,38.32,28925,5785.0
2025-06-16,5,5,19065.4,2150.3,2372.2,18843.5,21.76,28925,5785.0
2025-06-23,5,5,18843.5,1799.5,1895.8,18747.2,26.98,28925,5785.0
2025-06-30,5,5,18747.2,1703.4,1485.6,18965.0,19.89,28925,5785.0
2024-01-01,6,1,11379.2,1432.2,1408.7,11402.7,31.49,12791,2558.2
2024-01-08,6,1,11402.7,2010.7,1910.3,11503.1,23.96,12791,2558.2
2024-01-15,6,1,11503.1,1074.0,977.8,11599.3,28.52,12791,2558.2
2024-01-22,6,1,11599.3,1581.6,1642.8,11538.1,34.24,12791,2558.2
2024-01-29,6,1,11538.1,1210.5,1213.0,11535.6,38.43,12791,2558.2
2024-02-05,6,1,11535.6,1210.0,1318.9,11426.7,29.69,12791,2558.2
2024-02-12,6,1,11426.7,545.3,584.0,11388.0,31.29,12791,2558.2
2024-02-19,6,1,11388.0,665.4,674.4,11379.0,31.17,12791,2558.2
2024-02-26,6,1,11379.0,827.5,904.0,11302.5,32.71,12791,2558.2
2024-03-04,6,1,11302.5,1881.1,1996.5,11187.1,22.57,12791,2558.2
2024-03-11,6,1,11187.1,2190.2,1990.4,11386.9,38.59,12791,2558.2
2024-03-18,6,1,11386.9,720.5,637.6,11469.8,36.44,12791,2558.2
2024-03-25,6,1,11469.8,1058.3,1020.3,11507.8,21.79,12791,2558.2
2024-04-01,6,1,11507.8,1237.2,1200.3,11544.7,20.43,12791,2558.2
2024-04-08,6,1,11544.7,2288.9,2027.8,11805.8,37.08,12791,2558.2
2024-04-15,6,1,11805.8,827.6,787.6,11845.8,37.59,12791,2558.2
2024-04-22,6,1,11845.8,839.7,804.2,11881.3,22.49,12791,2558.2
2024-04-29,6,1,11881.3,1733.0,1659.6,11954.7,37.18,12791,2558.2
2024-05-06,6,1,11954.7,1457.6,1352.6,12059.7,22.22,12791,2558.2
2024-05-13,6,1,12059.7,1792.6,1610.5,12241.8,33.91,12791,2558.2
2024-05-20,6,1,12241.8,2088.6,2010.3,12320.1,30.13,12791,2558.2
2024-05-27,6,1,12320.1,1971.3,2081.6,12209.8,34.46,12791,2558.2
2024-06-03,6,1,12209.8,1871.9,1710.6,12371.1,28.95,12791,2558.2
2024-06-10,6,1,12371.1,1215.0,1412.4,12173.7,38.49,12791,2558.2
2024-06-17,6,1,12173.7,1240.7,1221.6,12192.8,22.36,12791,2558.2
2024-06-24,6,1,12192.8,1513.2,1586.4,12119.6,30.87,12791,2558.2
2024-07-01,6,1,12119.6,1822.7,1764.5,12177.8,18.67,12791,2558.2
2024-07-08,6,1,12177.8,1919.4,1885.0,12212.2,23.24,12791,2558.2
2024-07-15,6,1,12212.2,1229.4,1124.5,12317.1,38.6,12791,2558.2
2024-07-22,6,1,12317.1,2140.7,1918.4,12539.4,28.78,12791,2558.2
2024-07-29,6,1,12539.4,1431.2,1306.3,12664.3,26.68,12791,2558.2
2024-08-05,6,1,12664.3,1856.2,1795.3,12725.2,21.36,12791,2558.2
2024-08-12,6,1,12725.2,1048.0,1146.9,12626.3,20.76,12791,2558.2
2024-08-19,6,1,12626.3,1201.5,1321.0,12506.8,19.57,12791,2558.2
2024-08-26,6,1,12506.8,996.1,961.8,12541.1,35.79,12791,2558.2
