shipment_id,shipment_date,route_id,origin_id,destination_id,product_id,supplier_id,quantity_tons,distance_km,fuel_cost_inr,freight_cost_inr,handling_cost_inr,planned_delivery_date,actual_delivery_date,delay_days,demurrage_cost_inr,shipment_status,transport_mode_id
1092,2025-06-17,15,2,10,3,5,2607.8,225,12022.42,27828.5,138113.54,2025-06-19,2025-06-23,4.0,246642.34,Delivered,1
1093,2025-03-22,15,2,10,4,6,2674.0,225,11767.89,8343.07,119819.5,2025-03-24,2025-03-27,3.0,124434.3,Delivered,3
1094,2025-02-13,15,2,10,5,5,3042.7,225,13373.63,36355.09,167790.39,2025-02-15,2025-02-15,0.0,0.0,Delivered,1
1095,2024-01-09,4,10,8,5,7,799.1,1052,14709.66,39814.98,41521.57,2024-01-11,2024-01-11,0.0,0.0,Delivered,1
1096,2024-05-06,4,10,8,4,3,539.3,1052,10031.59,14389.79,28709.49,2024-05-08,2024-05-09,1.0,11461.55,Delivered,2
1097,2024-06-29,15,2,10,2,7,705.1,225,2974.09,7433.37,37732.73,2024-07-01,2024-07-04,3.0,69536.35,Delivered,1
1098,2024-08-29,4,10,8,4,3,1345.9,1052,26867.57,41001.17,76105.04,2024-08-31,2024-08-31,0.0,0.0,Delivered,2
1099,2025-01-02,3,8,7,1,8,2380.3,1058,48078.89,68551.5,133245.42,2025-01-04,2025-01-04,0.0,0.0,Delivered,2
1100,2025-04-18,4,10,8,1,3,228.8,1052,4771.74,6992.11,6165.15,2025-04-20,2025-04-20,0.0,0.0,Delivered,2
1101,2024-03-03,4,10,8,4,3,1888.1,1052,34910.04,53999.2,106074.21,2024-03-05,2024-03-05,0.0,0.0,Delivered,2
1102,2024-08-25,4,10,8,5,5,2993.4,1052,56265.36,155582.9,133956.05,2024-08-27,2024-09-01,5.0,469536.13,Delivered,1
1103,2024-06-28,4,10,8,1,8,3421.2,1052,64736.11,96963.58,106660.14,2024-06-30,2024-07-01,1.0,107988.26,Delivered,2
1104,2025-03-19,15,2,10,1,6,1696.6,225,7453.48,5996.5,52741.72,2025-03-21,2025-03-24,3.0,149191.07,Delivered,3
1105,2024-12-07,17,5,14,1,7,1410.3,1079,29339.92,71676.32,72787.81,2024-12-09,2024-12-10,1.0,44528.37,Delivered,1
1106,2024-03-21,4,10,8,4,8,805.4,1052,15196.47,21591.6,38100.82,2024-03-23,2024-03-24,1.0,24893.46,Delivered,2
1107,2024-04-01,18,15,3,3,6,2548.8,909,41738.58,34117.8,137687.59,2024-04-03,2024-04-09,6.0,348799.36,Delivered,3
1108,2025-02-10,2,12,3,1,2,1611.4,92,2708.08,7223.82,53706.36,2025-02-12,2025-02-13,1.0,51556.57,Delivered,1
1109,2024-04-22,17,5,14,2,8,3468.1,1079,69023.65,88390.9,151076.05,2024-04-24,2024-04-24,0.0,0.0,Delivered,2
1110,2025-01-15,19,15,7,5,6,1580.8,1063,32724.1,22778.21,70991.62,2025-01-17,2025-01-22,5.0,196210.53,Delivered,3
1111,2025-02-02,1,7,13,4,8,778.1,746,10954.25,15170.51,40861.52,2025-02-04,2025-02-04,0.0,0.0,Delivered,2
1112,2024-12-02,15,2,10,3,7,2062.5,225,8915.86,20360.28,69592.83,2024-12-04,2024-12-04,0.0,0.0,Delivered,1
1113,2024-12-04,23,1,4,3,2,352.7,1034,7164.24,17722.62,13277.25,2024-12-06,2024-12-06,0.0,0.0,Delivered,1
1114,2024-07-01,15,2,10,5,7,3324.2,225,14002.95,32626.92,197229.31,2024-07-03,2024-07-04,1.0,89723.29,Delivered,1
1115,2025-05-28,23,1,4,1,8,2275.6,1034,47774.71,57309.21,66305.0,2025-05-30,2025-05-30,0.0,0.0,Delivered,2
1116,2024-05-08,12,4,11,1,8,2346.5,852,35341.97,48190.03,113510.59,2024-05-10,2024-05-10,0.0,0.0,Delivered,2
1117,2024-09-21,4,10,8,2,8,383.3,1052,7482.79,11776.96,13186.72,2024-09-23,2024-09-24,1.0,7469.4,Delivered,2
1118,2024-12-30,15,2,10,4,2,2181.3,225,9463.82,26961.42,89937.81,2025-01-01,2025-01-01,0.0,0.0,Delivered,1
1119,2025-03-23,15,2,10,1,6,781.6,225,3444.38,2417.66,28462.4,2025-03-25,2025-03-28,3.0,70416.32,Delivered,3
1120,2025-05-27,15,2,10,1,7,696.3,225,3239.46,6952.53,26443.21,2025-05-29,2025-05-30,1.0,19746.87,Delivered,1
1121,2024-12-18,4,10,8,4,3,1235.4,1052,24861.17,36764.24,41227.53,2024-12-20,2024-12-22,2.0,50623.15,Delivered,2
1122,2024-09-03,14,13,7,2,3,2752.6,1384,69908.14,101551.22,86574.58,2024-09-05,2024-09-05,0.0,0.0,Delivered,2
1123,2024-10-22,4,10,8,1,2,1234.0,1052,24331.22,58132.97,64171.23,2024-10-24,2024-10-24,0.0,0.0,Delivered,1
1124,2024-05-03,15,2,10,4,6,1870.4,225,7481.03,5360.01,106496.33,2024-05-05,2024-05-10,5.0,277322.19,Delivered,3
1125,2025-04-03,4,10,8,3,2,498.0,1052,10372.15,28660.15,27995.59,2025-04-05,2025-04-05,0.0,0.0,Delivered,1
1126,2024-06-13,15,2,10,1,7,596.5,225,2418.11,7012.6,18120.11,2024-06-15,2024-06-18,3.0,52302.26,Delivered,1
1127,2025-03-30,15,2,10,1,1,1209.1,225,5421.08,14825.1,50820.6,2025-04-01,2025-04-03,2.0,37187.15,Delivered,1
1128,2025-06-29,4,10,8,1,2,539.8,1052,11599.96,26702.51,27681.07,2025-07-01,,,,In Transit,1
1129,2024-04-10,8,3,5,4,2,3054.1,119,6499.88,19226.81,89582.52,2024-04-12,2024-04-12,0.0,0.0,Delivered,1
1130,2025-03-20,4,10,8,1,3,745.2,1052,15269.7,19137.83,38898.41,2025-03-22,2025-03-22,0.0,0.0,Delivered,2
1131,2024-02-20,23,1,4,4,8,1889.3,1034,36255.58,48105.03,54463.73,2024-02-22,2024-02-24,2.0,62617.1,Delivered,2
1132,2024-07-29,15,2,10,5,6,862.8,225,3575.26,2996.18,29021.49,2024-07-31,2024-08-05,5.0,99115.46,Delivered,3
1133,2024-02-26,4,10,8,3,7,2173.1,1052,40032.28,122529.4,82049.53,2024-02-28,2024-02-28,0.0,0.0,Delivered,1
1134,2024-09-12,4,10,8,3,2,399.7,1052,7925.64,20460.52,11324.49,2024-09-14,2024-09-16,2.0,17217.95,Delivered,1
1135,2025-04-20,4,10,8,5,1,1108.7,1052,23027.48,51800.11,50121.4,2025-04-22,2025-04-26,4.0,127080.68,Delivered,1
1136,2024-01-11,4,10,8,3,1,250.7,1052,4585.85,13353.61,8065.52,2024-01-13,2024-01-16,3.0,14428.06,Delivered,1
1137,2025-01-06,19,15,7,3,7,1906.9,1063,40135.29,110903.51,75984.93,2025-01-08,2025-01-09,1.0,46189.95,Delivered,1
1138,2024-06-01,15,2,10,1,6,2110.5,225,8390.07,7206.06,59867.62,2024-06-03,2024-06-05,2.0,89311.33,Delivered,3
1139,2024-12-31,4,10,8,1,8,2973.8,1052,60295.2,86812.87,166340.34,2025-01-02,2025-01-03,1.0,97976.37,Delivered,2
1140,2025-03-17,15,2,10,3,5,1180.9,225,5379.72,14269.28,31749.62,2025-03-19,2025-03-19,0.0,0.0,Delivered,1
1141,2025-02-07,4,10,8,1,7,3345.9,1052,66839.32,166982.82,185232.83,2025-02-09,2025-02-09,0.0,0.0,Delivered,1
1142,2024-05-30,15,2,10,4,1,2940.9,225,11918.17,33192.43,96516.9,2024-06-01,2024-06-06,5.0,256995.3,Delivered,1
1143,2024-09-13,4,10,8,1,5,3017.9,1052,59372.68,145347.9,173306.82,2024-09-15,2024-09-15,0.0,0.0,Delivered,1
1144,2024-11-18,15,2,10,1,6,1473.7,225,6265.65,4369.2,72278.45,2024-11-20,2024-11-24,4.0,116820.23,Delivered,3
1145,2024-04-02,18,15,3,2,6,682.2,909,11276.13,9370.67,36065.67,2024-04-04,2024-04-09,5.0,60760.6,Delivered,3
1146,2024-08-22,4,10,8,4,8,1290.7,1052,25297.41,37598.47,41305.25,2024-08-24,2024-08-24,0.0,0.0,Delivered,2
1147,2024-10-04,15,2,10,2,2,3105.4,225,13196.45,30486.57,163447.4,2024-10-06,2024-10-06,0.0,0.0,Delivered,1
1148,2024-12-28,24,5,14,5,8,2850.7,1718,94121.75,126747.6,106180.91,2024-12-30,2024-12-30,0.0,0.0,Delivered,2
1149,2025-06-04,4,10,8,3,2,1232.7,1052,25185.23,66919.13,42297.41,2025-06-06,2025-06-08,2.0,62434.35,Delivered,1
1150,2024-09-18,4,10,8,5,8,1076.7,1052,20701.73,31365.32,60329.17,2024-09-20,2024-09-20,0.0,0.0,Delivered,2
1151,2025-06-01,15,2,10,4,7,1342.0,225,5998.06,14745.55,65198.36,2025-06-03,2025-06-08,5.0,107919.18,Delivered,1
1152,2025-03-23,4,10,8,1,1,3107.2,1052,62764.6,146225.32,97275.41,2025-03-25,2025-03-27,2.0,174684.55,Delivered,1
1153,2025-05-02,4,10,8,3,5,1957.2,1052,41836.63,108730.66,56498.53,2025-05-04,2025-05-04,0.0,0.0,Delivered,1
1154,2024-04-26,4,10,8,3,2,615.7,1052,12110.52,34400.82,17941.79,2024-04-28,2024-04-28,0.0,0.0,Delivered,1
1155,2024-07-11,15,2,10,4,2,2534.9,225,10709.42,30768.02,100094.23,2024-07-13,2024-07-18,5.0,372116.71,Delivered,1
1156,2024-06-14,4,10,8,2,1,715.9,1052,13434.99,41183.16,28336.65,2024-06-16,2024-06-21,5.0,120135.77,Delivered,1
1157,2025-01-10,4,10,8,1,8,1277.6,1052,25611.09,36707.43,76573.22,2025-01-12,2025-01-14,2.0,52056.59,Delivered,2
1158,2024-11-07,15,2,10,3,2,958.4,225,4041.68,9543.4,44859.26,2024-11-09,2024-11-09,0.0,0.0,Delivered,1
1159,2024-03-10,9,11,3,3,3,2421.1,941,38302.02,65128.37,103686.22,2024-03-12,2024-03-12,0.0,0.0,Delivered,2
1160,2025-05-30,15,2,10,1,1,3322.1,225,15122.86,33247.37,143436.27,2025-06-01,2025-06-05,4.0,447337.41,Delivered,1
1161,2024-07-20,4,10,8,3,8,950.9,1052,18428.92,28626.66,30936.62,2024-07-22,2024-07-23,1.0,28486.53,Delivered,2
1162,2025-01-18,20,8,15,3,8,1446.8,834,24142.79,33341.7,70645.06,2025-01-20,2025-01-20,0.0,0.0,Delivered,2
1163,2024-05-19,15,2,10,4,6,384.2,225,1606.29,1380.42,10421.69,2024-05-21,2024-05-25,4.0,51290.4,Delivered,3
1164,2024-10-08,4,10,8,4,8,1932.9,1052,36867.24,52383.92,48515.92,2024-10-10,2024-10-10,0.0,0.0,Delivered,2
1165,2025-06-03,15,2,10,1,6,2681.1,225,12226.62,8252.31,160030.22,2025-06-05,2025-06-08,3.0,194892.09,Delivered,3
1166,2024-02-11,4,10,8,1,8,2491.0,1052,47507.21,74964.68,116770.94,2024-02-13,2024-02-13,0.0,0.0,Delivered,2
1167,2024-06-05,4,10,8,1,5,2832.1,1052,54119.77,128809.93,124617.01,2024-06-07,2024-06-13,6.0,266928.53,Delivered,1
1168,2024-07-09,4,10,8,3,8,2399.6,1052,46433.7,62615.81,117362.99,2024-07-11,2024-07-12,1.0,56347.34,Delivered,2
1169,2024-05-10,15,2,10,3,7,916.7,225,3686.84,9279.05,35933.95,2024-05-12,2024-05-12,0.0,0.0,Delivered,1
1170,2024-01-18,3,8,7,3,8,2676.0,1058,48896.45,69988.37,86446.41,2024-01-20,2024-01-20,0.0,0.0,Delivered,2
1171,2025-05-01,4,10,8,2,3,1195.9,1052,25184.25,29749.9,52868.95,2025-05-03,2025-05-04,1.0,35424.94,Delivered,2
1172,2024-06-26,4,10,8,3,3,1930.3,1052,36586.79,59156.06,99237.99,2024-06-28,2024-06-29,1.0,45575.4,Delivered,2
1173,2024-07-30,4,10,8,1,1,1554.8,1052,30231.97,70737.08,84968.75,2024-08-01,2024-08-08,7.0,294832.67,Delivered,1
1174,2024-04-02,4,10,8,3,5,2700.1,1052,51344.37,133571.48,70708.19,2024-04-04,2024-04-05,1.0,82671.4,Delivered,1
1175,2025-01-06,9,11,3,4,8,3392.9,941,61394.98,93476.55,161048.3,2025-01-08,2025-01-08,0.0,0.0,Delivered,2
1176,2025-03-12,4,10,8,3,3,3427.2,1052,69194.35,92173.56,184219.49,2025-03-14,2025-03-14,0.0,0.0,Delivered,2
1177,2024-10-19,3,8,7,1,2,744.9,1058,15019.11,34192.17,38093.78,2024-10-21,2024-10-22,1.0,20852.43,Delivered,1
1178,2024-10-20,15,2,10,2,6,2845.9,225,12326.64,8349.85,99115.76,2024-10-22,2024-10-24,2.0,114421.02,Delivered,3
1179,2025-04-29,4,10,8,1,7,1646.4,1052,33007.42,91194.07,92120.3,2025-05-01,2025-05-01,0.0,0.0,Delivered,1
1180,2025-06-16,15,2,10,1,6,2244.4,225,10040.9,7971.91,129582.12,2025-06-18,2025-06-22,4.0,247831.24,Delivered,3
1181,2024-02-24,4,10,8,3,7,3421.0,1052,63886.77,155521.4,202481.15,2024-02-26,2024-02-26,0.0,0.0,Delivered,1
1182,2024-12-21,2,12,3,2,2,2194.5,92,3700.27,9453.45,62541.55,2024-12-23,2024-12-23,0.0,0.0,Delivered,1
1183,2024-02-06,4,10,8,3,2,258.5,1052,4779.54,14552.33,13264.37,2024-02-08,2024-02-08,0.0,0.0,Delivered,1
1184,2024-10-10,4,10,8,1,1,3255.1,1052,64376.62,188723.73,128855.8,2024-10-12,2024-10-14,2.0,188011.37,Delivered,1
1185,2025-02-27,4,10,8,4,8,3378.8,1052,70453.14,85955.76,142885.91,2025-03-01,2025-03-02,1.0,86937.46,Delivered,2
1186,2025-02-17,15,2,10,3,6,454.5,225,1993.02,1479.01,22411.02,2025-02-19,2025-02-21,2.0,14564.63,Delivered,3
1187,2025-03-05,4,10,8,2,1,1978.0,1052,40093.06,96518.73,68583.33,2025-03-07,2025-03-13,6.0,242551.75,Delivered,1
1188,2024-06-12,11,15,5,5,3,1473.2,1642,43633.57,62681.16,51792.83,2024-06-14,2024-06-14,0.0,0.0,Delivered,2
1189,2024-12-15,15,2,10,4,6,209.3,225,887.55,704.63,6101.6,2024-12-17,2024-12-22,5.0,17193.91,Delivered,3
1190,2025-06-24,2,12,3,3,1,1503.5,92,2699.2,6949.56,63629.87,2025-06-26,2025-07-02,6.0,315640.75,Delivered,1
1191,2024-08-01,8,3,5,2,1,2552.2,119,5584.21,16358.74,147890.8,2024-08-03,2024-08-09,6.0,243487.31,Delivered,1
1192,2024-04-29,4,10,8,1,5,2570.0,1052,49920.58,135144.12,102829.64,2024-05-01,2024-05-01,0.0,0.0,Delivered,1
1193,2024-02-10,4,10,8,4,8,380.5,1052,7063.32,9882.81,18238.36,2024-02-12,2024-02-14,2.0,16363.99,Delivered,2
1194,2024-09-02,4,10,8,1,8,1786.9,1052,32932.05,49105.42,46271.37,2024-09-04,2024-09-06,2.0,76404.81,Delivered,2
1195,2024-12-09,15,2,10,3,5,2231.4,225,9954.2,24304.73,124361.38,2024-12-11,2024-12-11,0.0,0.0,Delivered,1
1196,2025-03-11,19,15,7,1,8,2191.1,1063,44903.35,54919.37,111094.67,2025-03-13,2025-03-13,0.0,0.0,Delivered,2
1197,2024-03-03,3,8,7,5,7,1958.5,1058,36642.02,104484.78,78359.45,2024-03-05,2024-03-05,0.0,0.0,Delivered,1
1198,2025-05-22,15,2,10,1,6,1232.4,225,5605.93,4457.0,71466.57,2025-05-24,2025-05-26,2.0,76673.5,Delivered,3
1199,2024-08-18,15,2,10,5,5,3174.0,225,13619.22,31621.91,157349.37,2024-08-20,2024-08-20,0.0,0.0,Delivered,1
1200,2024-08-10,4,10,8,5,3,2356.9,1052,46880.56,65739.87,63024.7,2024-08-12,2024-08-12,0.0,0.0,Delivered,2
1201,2025-06-03,15,2,10,1,2,2393.9,225,10916.9,27496.85,135171.89,2025-06-05,2025-06-07,2.0,146723.46,Delivered,1
1202,2025-06-19,15,2,10,1,6,1151.3,225,5106.95,4011.18,56085.84,2025-06-21,2025-06-27,6.0,115894.62,Delivered,3
1203,2025-06-04,18,15,3,1,6,1345.2,909,23882.18,16868.55,65765.17,2025-06-06,2025-06-10,4.0,100012.25,Delivered,3
1204,2024-04-09,24,5,14,1,3,1819.8,1718,55132.21,79632.58,99024.78,2024-04-11,2024-04-11,0.0,0.0,Delivered,2
1205,2024-01-01,3,8,7,3,2,750.0,1058,13472.63,38353.84,43502.19,2024-01-03,2024-01-03,0.0,0.0,Delivered,1
1206,2024-05-26,4,10,8,3,7,3341.2,1052,63122.45,186263.31,108894.43,2024-05-28,2024-05-28,0.0,0.0,Delivered,1
1207,2025-05-05,12,4,11,1,1,2645.6,852,42721.15,114090.93,123632.57,2025-05-07,2025-05-10,3.0,227812.25,Delivered,1
1208,2024-07-26,4,10,8,1,2,2297.8,1052,44106.56,106687.64,134294.15,2024-07-28,2024-07-29,1.0,75905.08,Delivered,1
1209,2024-11-11,4,10,8,4,1,703.8,1052,14018.77,37716.4,23777.01,2024-11-13,2024-11-14,1.0,13500.68,Delivered,1
1210,2024-01-07,24,5,14,1,5,1014.2,1718,31052.79,87183.41,31667.24,2024-01-10,2024-01-10,0.0,0.0,Delivered,1
1211,2024-03-11,2,12,3,2,7,2573.5,92,4034.72,12077.99,89691.42,2024-03-13,2024-03-15,2.0,141311.93,Delivered,1
1212,2024-06-04,4,10,8,1,8,2044.6,1052,38708.39,53620.67,54899.74,2024-06-06,2024-06-06,0.0,0.0,Delivered,2
1213,2025-05-09,15,2,10,4,5,1970.1,225,9230.33,22482.14,81564.45,2025-05-11,2025-05-11,0.0,0.0,Delivered,1
1214,2025-06-25,4,10,8,1,8,2537.4,1052,52534.39,63936.79,86718.3,2025-06-27,2025-06-28,1.0,67440.71,Delivered,2
1215,2025-01-27,4,10,8,1,3,556.1,1052,11223.09,15963.57,23280.93,2025-01-29,2025-01-29,0.0,0.0,Delivered,2
1216,2024-10-13,24,5,14,4,3,2380.5,1718,76814.88,105419.25,78435.75,2024-10-15,2024-10-15,0.0,0.0,Delivered,2
1217,2025-06-22,4,10,8,1,8,2557.0,1052,54647.61,69109.2,103301.73,2025-06-24,2025-06-24,0.0,0.0,Delivered,2
1218,2025-04-18,4,10,8,1,3,2534.0,1052,52847.87,79632.35,79404.26,2025-04-20,2025-04-21,1.0,70677.33,Delivered,2
1219,2025-06-09,3,8,7,5,6,2845.4,1058,60216.9,44525.47,120636.28,2025-06-11,2025-06-15,4.0,195789.03,Delivered,3
1220,2024-02-29,19,15,7,1,6,3022.4,1063,58061.92,43104.23,107723.07,2024-03-02,2024-03-04,2.0,206880.82,Delivered,3
1221,2024-01-18,4,10,8,1,3,2833.7,1052,51162.39,82041.67,116923.88,2024-01-20,2024-01-20,0.0,0.0,Delivered,2
1222,2024-06-29,7,10,7,4,8,3437.8,1038,65516.49,99971.38,136916.8,2024-07-01,2024-07-03,2.0,204888.09,Delivered,2
1223,2025-01-17,4,10,8,2,8,832.1,1052,17012.2,23871.38,31575.76,2025-01-19,2025-01-19,0.0,0.0,Delivered,2
1224,2024-05-03,4,10,8,1,7,1128.8,1052,20652.71,51708.24,29818.62,2024-05-05,2024-05-05,0.0,0.0,Delivered,1
1225,2024-03-12,18,15,3,1,2,1801.6,909,29983.56,72203.13,66987.98,2024-03-14,2024-03-14,0.0,0.0,Delivered,1
1226,2024-02-07,7,10,7,1,3,2496.8,1038,45668.1,75156.16,128521.97,2024-02-09,2024-02-09,0.0,0.0,Delivered,2
1227,2024-01-15,23,1,4,3,3,1025.3,1034,19621.22,31525.31,31885.2,2024-01-17,2024-01-17,0.0,0.0,Delivered,2
1228,2024-10-22,4,10,8,2,3,1533.4,1052,30234.6,47941.52,75582.34,2024-10-24,2024-10-24,0.0,0.0,Delivered,2
1229,2024-07-12,7,10,7,3,2,701.4,1038,13791.93,37534.6,38879.61,2024-07-14,2024-07-18,4.0,71857.01,Delivered,1
1230,2025-03-06,15,2,10,5,6,277.1,225,1226.33,830.12,16594.66,2025-03-08,2025-03-12,4.0,23185.06,Delivered,3
1231,2025-06-03,4,10,8,1,5,820.5,1052,17161.01,45502.73,45888.17,2025-06-05,2025-06-07,2.0,25500.28,Delivered,1
1232,2025-04-16,4,10,8,1,8,857.6,1052,17846.37,25278.3,47581.4,2025-04-18,2025-04-20,2.0,31649.32,Delivered,2
1233,2025-05-30,15,2,10,3,2,1407.0,225,6404.95,17456.89,70591.23,2025-06-01,2025-06-01,0.0,0.0,Delivered,1
1234,2024-02-19,4,10,8,1,7,1017.6,1052,19029.93,49196.4,29599.23,2024-02-21,2024-02-21,0.0,0.0,Delivered,1
1235,2024-09-22,11,15,5,2,5,2936.4,1642,92644.16,259617.98,166741.41,2024-09-25,2024-09-25,0.0,0.0,Delivered,1
1236,2024-12-06,24,5,14,1,2,482.6,1718,15333.94,41848.17,25656.82,2024-12-09,2024-12-09,0.0,0.0,Delivered,1
1237,2025-05-24,4,10,8,4,7,455.6,1052,9286.54,21096.57,25983.69,2025-05-26,2025-05-26,0.0,0.0,Delivered,1
1238,2025-01-09,4,10,8,3,1,1141.1,1052,22203.79,65151.71,58061.57,2025-01-11,2025-01-12,1.0,17762.62,Delivered,1
1239,2024-10-12,3,8,7,1,6,2833.7,1058,56203.11,47727.92,88234.82,2024-10-14,2024-10-15,1.0,98558.76,Delivered,3
1240,2025-02-05,4,10,8,2,7,2055.2,1052,40453.48,100000.79,64715.52,2025-02-07,2025-02-07,0.0,0.0,Delivered,1
1241,2024-12-03,4,10,8,3,1,2605.5,1052,51529.38,137091.17,113675.96,2024-12-05,2024-12-07,2.0,144372.83,Delivered,1
1242,2025-05-22,15,2,10,4,1,887.7,225,4037.96,8632.06,44156.9,2025-05-24,2025-05-28,4.0,84328.29,Delivered,1
1243,2025-03-02,4,10,8,3,8,1911.9,1052,38711.32,53792.43,102911.46,2025-03-04,2025-03-04,0.0,0.0,Delivered,2
1244,2024-08-26,15,2,10,5,6,3151.7,225,13308.55,11194.38,94011.53,2024-08-28,2024-08-29,1.0,74102.98,Delivered,3
1245,2025-06-21,4,10,8,1,1,2971.3,1052,63419.02,139198.14,173337.32,2025-06-23,2025-07-02,9.0,408952.57,Delivered,1
1246,2024-07-02,4,10,8,3,7,437.2,1052,8440.91,24365.33,13580.17,2024-07-04,2024-07-06,2.0,14352.49,Delivered,1
1247,2024-04-06,4,10,8,1,1,2245.1,1052,42244.71,125358.62,119513.56,2024-04-08,2024-04-14,6.0,460468.44,Delivered,1
1248,2024-01-24,15,2,10,5,1,1122.2,225,4583.66,11437.47,60162.21,2024-01-26,2024-02-02,7.0,273765.95,Delivered,1
1249,2024-02-11,4,10,8,3,3,1101.1,1052,20999.67,28225.89,63616.39,2024-02-13,2024-02-13,0.0,0.0,Delivered,2
1250,2025-06-21,4,10,8,4,2,1220.3,1052,26045.91,66651.19,59381.17,2025-06-23,2025-06-25,2.0,38718.05,Delivered,1
1251,2024-07-04,15,2,10,1,5,1089.8,225,4538.2,11855.93,43486.38,2024-07-06,2024-07-10,4.0,100794.23,Delivered,1
1252,2024-04-13,14,13,7,4,8,1639.2,1384,41248.41,65990.84,84552.88,2024-04-15,2024-04-15,0.0,0.0,Delivered,2
1253,2024-09-12,4,10,8,5,5,3356.3,1052,66552.01,184739.17,189524.39,2024-09-14,2024-09-14,0.0,0.0,Delivered,1
1254,2024-12-07,15,2,10,4,6,1563.5,225,6880.07,4846.7,83095.89,2024-12-09,2024-12-11,2.0,85048.84,Delivered,3
1255,2024-02-25,4,10,8,2,1,2297.8,1052,43245.49,108640.42,65133.32,2024-02-27,2024-03-02,4.0,309133.66,Delivered,1
1256,2025-03-01,3,8,7,4,6,1289.8,1058,26424.56,21454.08,54855.03,2025-03-03,2025-03-04,1.0,36769.88,Delivered,3
1257,2024-06-23,5,12,5,1,1,2251.3,133,5119.56,14490.13,121271.08,2024-06-25,2024-06-28,3.0,167888.87,Delivered,1
1258,2024-05-30,4,10,8,4,5,2548.0,1052,47248.4,140308.79,94128.74,2024-06-01,2024-06-01,0.0,0.0,Delivered,1
1259,2024-04-19,4,10,8,1,5,3122.5,1052,58922.27,154437.07,82138.78,2024-04-21,2024-04-21,0.0,0.0,Delivered,1
1260,2024-08-09,15,2,10,1,2,1418.1,225,6022.61,17196.53,67698.18,2024-08-11,2024-08-15,4.0,103821.12,Delivered,1
1261,2024-06-13,4,10,8,1,3,1353.8,1052,25112.05,36374.76,74583.62,2024-06-15,2024-06-15,0.0,0.0,Delivered,2
1262,2024-12-01,15,2,10,1,6,2349.2,225,9997.99,7567.05,128152.83,2024-12-03,2024-12-06,3.0,244090.29,Delivered,3
1263,2024-06-01,19,15,7,1,1,2122.9,1063,39242.78,112270.59,95274.03,2024-06-03,2024-06-10,7.0,388745.61,Delivered,1
1264,2024-11-17,15,2,10,1,2,1482.0,225,6156.26,17460.15,61778.13,2024-11-19,2024-11-19,0.0,0.0,Delivered,1
1265,2024-07-25,15,2,10,3,7,1947.1,225,8135.61,22366.22,81343.14,2024-07-27,2024-07-31,4.0,138299.63,Delivered,1
1266,2025-04-16,15,2,10,4,7,1788.7,225,8115.83,20822.0,52654.18,2025-04-18,2025-04-18,0.0,0.0,Delivered,1
1267,2024-02-23,25,15,14,1,1,2694.4,363,17899.87,44920.38,145821.66,2024-02-25,2024-02-27,2.0,157230.53,Delivered,1
1268,2025-06-29,4,10,8,5,2,1450.3,1052,31166.03,71303.99,82125.78,2025-07-01,2025-07-04,3.0,82161.3,Delivered,1
1269,2024-01-16,4,10,8,1,3,1129.0,1052,21317.98,33711.0,57029.06,2024-01-18,2024-01-18,0.0,0.0,Delivered,2
1270,2024-02-22,8,3,5,4,7,2817.9,119,5985.75,18050.47,103772.64,2024-02-24,2024-02-24,0.0,0.0,Delivered,1
1271,2025-04-02,12,4,11,4,6,395.8,852,6260.39,4619.89,20427.44,2025-04-04,2025-04-10,6.0,52698.41,Delivered,3
1272,2025-05-25,4,10,8,2,3,907.2,1052,19460.8,28211.65,38954.47,2025-05-27,2025-05-27,0.0,0.0,Delivered,2
1273,2024-09-18,15,2,10,4,6,1403.5,225,5893.59,4889.55,62900.95,2024-09-20,2024-09-26,6.0,285805.35,Delivered,3
1274,2024-10-05,2,12,3,3,7,1859.2,92,3184.81,8159.91,76445.85,2024-10-07,2024-10-07,0.0,0.0,Delivered,1
1275,2024-10-26,18,15,3,3,6,561.4,909,9428.32,7718.04,29628.25,2024-10-28,2024-10-29,1.0,17868.68,Delivered,3
1276,2024-04-03,4,10,8,1,5,2606.4,1052,48248.2,144574.12,90936.69,2024-04-05,2024-04-05,0.0,0.0,Delivered,1
1277,2024-03-03,3,8,7,1,8,748.6,1058,14005.73,22474.12,21878.57,2024-03-05,2024-03-05,0.0,0.0,Delivered,2
1278,2024-11-15,4,10,8,3,5,1798.0,1052,35566.5,101046.98,55146.97,2024-11-17,2024-11-18,1.0,44307.2,Delivered,1
1279,2024-10-06,4,10,8,1,3,495.9,1052,9327.1,12333.73,22353.07,2024-10-08,2024-10-08,0.0,0.0,Delivered,2
1280,2025-05-05,4,10,8,1,2,742.7,1052,15169.62,42018.51,28960.6,2025-05-07,2025-05-09,2.0,51533.52,Delivered,1
1281,2024-09-29,3,8,7,1,8,3148.9,1058,61463.69,88716.24,112526.17,2024-10-01,2024-10-01,0.0,0.0,Delivered,2
1282,2024-09-18,4,10,8,1,3,2253.3,1052,43324.24,70406.04,122782.24,2024-09-20,2024-09-20,0.0,0.0,Delivered,2
1283,2024-05-20,4,10,8,1,8,2690.8,1052,50330.83,67455.11,115191.2,2024-05-22,2024-05-22,0.0,0.0,Delivered,2
1284,2025-01-05,4,10,8,1,5,1897.2,1052,36553.13,87520.06,89787.38,2025-01-07,2025-01-07,0.0,0.0,Delivered,1
